LINE_ITEM_TYPE,TASK_CODE,ACTIVITY_CODE,EXPENSE_CODE,DESCRIPTION,TK_CLASSIFICATION,BLOCKBILLING,VAGUE,MISMATCH,PROHIBITED_ADMIN,MIN_AMOUNT,MAX_AMOUNT,MIN_UNITS,MAX_UNITS,UNIT_COST,RECEIPT_REQUIRED,GENERATE_RECEIPT
FEE,L300,A107,,Revise privilege log entries re discovery issues,Associate,N,N,N,N,,,,,,,
FEE,L300,A103,,Review motion package for local rule compliance re discovery issues,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A110,,Approve deposition strategy regarding deposition strategy,Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Review and summarize deposition transcript,Associate,N,N,N,N,,,,,,,
FEE,L500,A105,,Evaluate appeal issues regarding expert strategy,Partner,N,N,N,N,,,,,,,
FEE,L200,A110,,Approve final brief for court submission re trial preparation,Partner,N,N,N,N,,,,,,,
FEE,L200,A107,,Review and summarize deposition transcript regarding litigation strategy; Review and analyze case law updates re motion practice; Revise privilege log entries; Revise discovery responses regarding procedural strategy,Associate,Y,N,N,N,,,,,,,
FEE,L200,A107,,Draft motion to dismiss re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L110,A101,,Conference with {NAME_PLACEHOLDER} re strategy re compliance with local rules,Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Approve deposition strategy re mediation planning,Partner,N,N,N,N,,,,,,,
FEE,L300,A101,,Prepare for settlement conference re discovery issues,Partner,N,N,N,N,,,,,,,
FEE,L300,A112,,Analyze document production for key facts re discovery issues,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Analyze upcoming litigation milestones regarding deposition strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A106,,Approve final brief for court submission regarding procedural strategy,Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Review and summarize deposition transcript re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L120,A107,,Draft subpoena to third party regarding litigation strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A109,,Evaluate removal/remand options re discovery issues,Partner,N,N,N,N,,,,,,,
FEE,L400,A105,,Legal research on dispositive issues re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L430,A112,,Review opposing expert report,Associate,N,N,N,N,,,,,,,
FEE,L110,A101,,Strategy conference re case posture with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Analyze privilege log entries regarding deposition strategy with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L400,A104,,Review document vendor output for production issues re trial preparation,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft notice of deposition re motion practice to {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft joint case management statement re motion practice,Associate,N,N,N,N,,,,,,,
FEE,L300,A107,,Draft notice of deposition re settlement framework to {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L240,A105,,Research expert admissibility (Daubert) re mediation planning,Associate,N,N,N,N,,,,,,,
FEE,L120,A107,,Draft protective order regarding litigation strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare deposition cross outline re mediation planning,Associate,N,N,N,N,,,,,,,
FEE,L300,A107,,Revise discovery responses regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L200,A111,,Prepare hearing strategy re motion practice,Paralegal,N,N,N,N,,,,,,,
FEE,L240,A105,,Research sanctions standards re mediation planning,Associate,N,N,N,N,,,,,,,
FEE,L400,A112,,Review trial exhibit list re trial preparation,Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare witness availability chart regarding deposition strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L330,A102,,Meet and confer with opposing counsel re compliance with local rules,Associate,N,N,N,N,,,,,,,
FEE,L430,A102,,Meet and confer with opposing counsel,Associate,N,N,N,N,,,,,,,
FEE,L420,A112,,Analyze document production for key facts,Associate,N,N,N,N,,,,,,,
FEE,L110,A107,,Draft statement of undisputed facts,Associate,N,N,N,N,,,,,,,
FEE,L240,A113,,Review document set for production issues regarding procedural strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A101,,Draft pretrial conference statement re trial preparation with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Review discovery plan and priorities regarding deposition strategy,Partner,N,N,N,N,,,,,,,
FEE,L300,A107,,Draft protective order regarding deposition strategy,Associate,N,N,N,N,,,,,,,
FEE,L120,A113,,Review document set for production issues,Paralegal,N,N,N,N,,,,,,,
FEE,L110,A105,,Research expert admissibility (Daubert) regarding expert strategy,Associate,N,N,N,N,,,,,,,
FEE,L200,A102,,Finalize motion submission strategy re discovery issues,Paralegal,N,N,N,N,,,,,,,
FEE,L110,A101,,Strategy conference re case posture regarding procedural strategy,Partner,N,N,N,N,,,,,,,
FEE,L110,A111,,Evaluate settlement options regarding expert strategy,Partner,N,N,N,N,,,,,,,
FEE,L410,A107,,Revise privilege log entries re settlement framework,Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft reply brief re mediation planning,Associate,N,N,N,N,,,,,,,
FEE,L300,A112,,Review discovery plan and priorities,Partner,N,N,N,N,,,,,,,
FEE,L300,A112,,Analyze opposing counsel tactics re discovery issues,Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare deposition strategy for {NAME_PLACEHOLDER} re compliance with local rules,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A107,,Prepare trial notebook sections re settlement framework,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A107,,High-level review of draft motion regarding procedural strategy,Partner,N,N,N,N,,,,,,,
FEE,L200,A110,,Finalize motion submission strategy regarding deposition strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A103,,Approve final brief for court submission re motion practice,Partner,N,N,N,N,,,,,,,
FEE,L200,A111,,Analyze brief authorities and record citations re settlement framework,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft mediation brief re motion practice,Associate,N,N,N,N,,,,,,,
FEE,L400,A111,,Prepare hearing strategy re settlement framework with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L300,A110,,Evaluate appeal issues regarding deposition strategy,Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Approve deposition strategy re mediation planning,Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Approve deposition strategy re discovery issues with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare deposition outline for {NAME_PLACEHOLDER} regarding expert strategy,Associate,N,N,N,N,,,,,,,
FEE,L110,A113,,Review document set for production issues regarding expert strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A103,,Review document vendor output for production issues re motion practice,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A112,,Review trial exhibit list regarding expert strategy,Partner,N,N,N,N,,,,,,,
FEE,L200,A106,,Approve final brief for court submission regarding procedural strategy,Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare witness availability chart regarding deposition strategy with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare deposition outline for {NAME_PLACEHOLDER} regarding litigation strategy,Associate,N,N,N,N,,,,,,,
FEE,L400,A111,,Prepare hearing exhibit strategy and witness materials re compliance with local rules,Associate,N,N,N,N,,,,,,,
FEE,L200,A110,,Prepare exhibit list cross-references re motion practice,Associate,N,N,N,N,,,,,,,
FEE,L300,A103,,Prepare deposition plan and witness outline regarding deposition strategy with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L400,A111,,Prepare hearing strategy re compliance with local rules,Paralegal,N,N,N,N,,,,,,,
FEE,L320,A105,,Legal research on dispositive issues regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A107,,Revise discovery responses re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare hearing strategy regarding deposition strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L240,A113,,Review document set for production issues re mediation planning,Paralegal,N,N,N,N,,,,,,,
FEE,L120,A112,,Review opposing expert report regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A113,,Prepare exhibit list cross-references re discovery issues,Associate,N,N,N,N,,,,,,,
FEE,L300,A101,,Draft pretrial conference statement regarding deposition strategy,Associate,N,N,N,N,,,,,,,
FEE,L100,A103,,Prepare deposition plan and witness outline re settlement framework with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft notice of deposition re motion practice,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A105,,Finalize motion submission strategy re motion practice,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A105,,Legal research on dispositive issues re motion practice,Associate,N,N,N,N,,,,,,,
FEE,L400,A111,,Prepare hearing strategy with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L200,A113,,Analyze exhibit set for hearing strategy re motion practice,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A111,,Evaluate removal/remand options re trial preparation,Partner,N,N,N,N,,,,,,,
FEE,L200,A101,,Analyze opposing counsel tactics; Review expert retention strategy re mediation planning; Conference with {NAME_PLACEHOLDER} re strategy; Mentor Associate on brief structure; Evaluate removal/remand options,Partner,Y,N,N,N,,,,,,,
FEE,L120,A101,,Prepare for settlement conference regarding litigation strategy with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L300,A103,,Prepare deposition plan and witness outline regarding litigation strategy; Review document vendor output for production issues re discovery issues; Analyze case chronology re trial preparation; Prepare deposition strategy for {NAME_PLACEHOLDER} re settlement framework; Review motion package for local rule compliance,Paralegal,Y,N,N,N,,,,,,,
FEE,L330,A105,,Prepare jury instructions research re settlement framework,Associate,N,N,N,N,,,,,,,
FEE,L300,A107,,Revise discovery responses re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L240,A102,,Meet and confer with opposing counsel re mediation planning,Associate,N,N,N,N,,,,,,,
FEE,L120,A103,,Review motion package for local rule compliance regarding litigation strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A110,,Approve deposition strategy regarding deposition strategy with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L200,A111,,Evaluate settlement options re motion practice,Partner,N,N,N,N,,,,,,,
FEE,L200,A105,,Legal research on dispositive issues; Prepare deposition cross outline; Research sanctions standards; Draft mediation brief,Associate,Y,N,N,N,,,,,,,
FEE,L300,A110,,Approve deposition strategy re settlement framework with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L200,A111,,Attend hearing and argue motion,Partner,N,N,N,N,,,,,,,
FEE,L320,A102,,Prepare and serve subpoenas,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A113,,Analyze exhibit set for hearing strategy regarding expert strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A113,,Analyze exhibit set for hearing strategy regarding litigation strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A107,,Draft joint case management statement regarding deposition strategy,Associate,N,N,N,N,,,,,,,
FEE,L200,A110,,Attend hearing and argue motion regarding deposition strategy,Partner,N,N,N,N,,,,,,,
FEE,L300,A106,,Analyze service requirements under applicable rules re discovery issues,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A102,,Meet and confer with opposing counsel re motion practice with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L300,A107,,Draft subpoena to third party regarding deposition strategy with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L300,A112,,Review discovery plan and priorities,Partner,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft reply brief re settlement framework,Associate,N,N,N,N,,,,,,,
FEE,L120,A103,,Review motion package for local rule compliance regarding litigation strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A107,,Prepare trial notebook sections re settlement framework,Paralegal,N,N,N,N,,,,,,,
FEE,L110,A101,,Conference with {NAME_PLACEHOLDER} re strategy regarding litigation strategy,Partner,N,N,N,N,,,,,,,
FEE,L300,A102,,Meet and confer with opposing counsel re discovery issues with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare deposition outline for {NAME_PLACEHOLDER} regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L400,A112,,Analyze document production for key facts re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L300,A101,,Strategy conference re case posture re discovery issues with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L200,A105,,Prepare trial notebook sections re trial preparation; Analyze brief authorities and record citations; Analyze upcoming litigation milestones re motion practice; Analyze service requirements under applicable rules,Paralegal,Y,N,N,N,,,,,,,
FEE,L400,A111,,Prepare hearing strategy regarding litigation strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A110,,Analyze upcoming litigation milestones regarding deposition strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L430,A107,,Draft responses to RFPs and RFAs re compliance with local rules,Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft mediation brief regarding deposition strategy with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft motion to dismiss re settlement framework,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare deposition outline for {NAME_PLACEHOLDER} re compliance with local rules,Associate,N,N,N,N,,,,,,,
FEE,L200,A111,,Analyze brief authorities and record citations re settlement framework,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A111,,Prepare trial notebook sections,Paralegal,N,N,N,N,,,,,,,
FEE,L100,A113,,Review correspondence for litigation strategy re settlement framework,Paralegal,N,N,N,N,,,,,,,
FEE,L240,A102,,Analyze case chronology re mediation planning,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A110,,Analyze service requirements under applicable rules regarding deposition strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A113,,Analyze exhibit set for hearing strategy regarding procedural strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L110,A107,,Draft notice of removal,Associate,N,N,N,N,,,,,,,
FEE,L200,A111,,Attend hearing and argue motion regarding expert strategy,Partner,N,N,N,N,,,,,,,
FEE,L300,A107,,Draft notice of deposition re mediation planning to {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L330,A103,,Analyze privilege log entries,Paralegal,N,N,N,N,,,,,,,
FEE,L330,A109,,Prepare witness availability chart regarding procedural strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft reply brief re discovery issues,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare hearing exhibit strategy and witness materials regarding deposition strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare deposition outline for {NAME_PLACEHOLDER} regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L400,A111,,Prepare hearing strategy regarding litigation strategy with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare deposition strategy for {NAME_PLACEHOLDER} re compliance with local rules,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A107,,Draft responses to RFPs and RFAs re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft opposition to motion to compel re compliance with local rules,Associate,N,N,N,N,,,,,,,
FEE,L300,A105,,Research sanctions standards regarding deposition strategy with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L100,A111,,Analyze case chronology re compliance with local rules,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A101,,Strategy conference re case posture regarding deposition strategy,Partner,N,N,N,N,,,,,,,
FEE,L120,A112,,Analyze document production for key facts re compliance with local rules,Associate,N,N,N,N,,,,,,,
FEE,L200,A113,,Analyze service requirements under applicable rules; Review document set for production issues; Analyze case chronology re motion practice,Paralegal,Y,N,N,N,,,,,,,
FEE,L440,A107,,Draft protective order re settlement framework,Associate,N,N,N,N,,,,,,,
FEE,L320,A113,,Review document set for production issues re settlement framework,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A107,,Revise discovery responses regarding deposition strategy,Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft reply brief re compliance with local rules,Associate,N,N,N,N,,,,,,,
FEE,L320,A112,,Analyze opposing counsel tactics regarding procedural strategy,Partner,N,N,N,N,,,,,,,
FEE,L200,A110,,Analyze brief authorities and record citations regarding deposition strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L420,A103,,Evaluate settlement options,Partner,N,N,N,N,,,,,,,
FEE,L200,A101,,Strategy conference re case posture re motion practice with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L120,A102,,Analyze upcoming litigation milestones regarding litigation strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A107,,Revise discovery responses regarding litigation strategy,Associate,N,N,N,N,,,,,,,
FEE,L220,A107,,Draft initial disclosures re settlement framework,Associate,N,N,N,N,,,,,,,
FEE,L200,A101,,Prepare for settlement conference re motion practice with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare and serve subpoenas regarding deposition strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L240,A112,,Analyze opposing counsel tactics re settlement framework,Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare deposition outline for {NAME_PLACEHOLDER} re discovery issues,Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft motion to dismiss re discovery issues,Associate,N,N,N,N,,,,,,,
FEE,L110,A107,,Draft statement of undisputed facts,Associate,N,N,N,N,,,,,,,
FEE,L230,A103,,Analyze case chronology re settlement framework,Paralegal,N,N,N,N,,,,,,,
FEE,L120,A107,,Draft responses to RFPs and RFAs regarding litigation strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A107,,Draft initial disclosures regarding deposition strategy with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L300,A107,,Revise privilege log entries regarding deposition strategy with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L300,A107,,Draft notice of deposition regarding deposition strategy to {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L400,A112,,Prepare witness availability chart re trial preparation,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A110,,Review and summarize deposition transcript regarding expert strategy with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
